,Source,Target
153680,5792,1235
153681,5792,5160
153682,5792,740
153683,5792,6290
153684,5792,9241
153685,5792,246
153686,5792,7315
153687,5792,6221
153688,5792,9208
153689,5792,8045
153690,5792,3208
153691,5792,4755
153692,5792,5070
153693,5792,1734
153694,5792,4364
153695,5792,2301
153696,5792,3456
153697,5792,1080
153698,5792,5863
153699,5792,1978
153700,5792,5147
153701,5792,2488
153702,5792,257
153703,5792,5790
153704,5792,3194
153705,5792,1222
153706,5792,8483
153707,5792,2439
153708,5792,4381
153709,5792,5512
153710,5792,5160
153711,5792,1222
153712,5792,1430
153713,5792,2230
153714,5792,697
153715,5792,2286
153716,5792,8514
153717,5792,6441
153718,5792,1235
153719,5792,4193
153720,5792,3582
153721,5792,740
153722,5792,1978
153723,5792,4381
153724,5792,4223
153725,5792,5070
153726,5792,9241
153727,5792,5147
153728,5792,4772
153729,5792,7315
153730,5792,1690
153731,5792,246
153732,5792,4989
153733,5792,4755
153734,5792,8598
153735,5792,8421
153736,5792,941
153737,5792,5649
153738,5792,6221
153739,5792,2301
153740,5792,7314
153741,5792,8569
153742,5792,3194
153743,5792,6571
153744,3456,5512
153745,3456,5147
153746,3456,5512
153747,3456,5147
153748,967,4193
153749,967,1384
153750,967,7315
153751,967,5512
153752,967,5520
153753,967,6926
153754,967,7526
153755,967,7537
153756,4193,967
153757,4193,1384
153758,4193,7315
153759,4193,5512
153760,4193,5520
153761,4193,6926
153762,4193,7526
153764,4193,298
153765,3547,6387
153766,3547,2714
153767,3547,5512
153768,3243,5512
153769,3243,1988
153770,3243,5792
153771,3243,6441
153772,3243,6874
153773,3243,8542
153774,3243,5147
153775,3243,3194
153776,3243,9241
153777,3243,6240
153778,5147,5512
153779,5147,3456
153780,3456,5512
153781,3456,5147
153782,2050,7315
153783,2050,2286
153784,2050,4193
153785,2050,967
153786,2050,5520
153787,2050,6926
153788,2050,155
153790,2050,5863
153791,2050,5512
153792,2050,4381
153793,2050,6347
153794,2050,5737
153795,2050,5147
153796,2050,3456
153797,2050,3582
153798,2050,7060
153799,3547,6387
153800,3547,2714
153801,3547,5512
153802,5070,5512
153803,5070,967
153804,5070,5520
153805,5070,6926
153806,5070,7526
153807,5070,1897
153808,5070,6718
153809,8327,7081
153810,8327,125
153811,3456,5512
153812,3456,5147
153813,7255,1978
153814,7255,7314
153815,7255,941
153816,7255,2230
153817,7255,6221
153818,7255,2067
153819,7255,1242
153820,7255,5649
153821,7255,4223
153822,7255,3194
153823,7255,5160
153824,7255,3234
153825,7255,6150
153826,7255,5512
153827,7255,7315
153828,7255,2002
153829,7255,6334
153830,7255,8421
153831,7255,246
153832,7255,2301
153833,7255,1946
153834,7255,9285
153835,7255,8575
153836,7255,8334
153837,7255,2544
153838,1690,3194
153839,1690,5512
153840,1690,967
153841,1690,5520
153842,1690,4193
153843,8680,5512
153844,8680,3194
153845,7932,3194
153846,7932,5512
153847,7932,9436
153848,7932,3741
153849,5735,5512
153850,5735,1222
153851,5735,4193
153852,3194,7880
153853,3194,5512
153854,3194,7315
153855,3194,740
153856,3194,9234
153857,3549,6455
153858,3549,8197
153859,3549,4815
153860,3549,5512
153861,3549,2885
153862,3549,658
153863,3549,2702
153864,3549,1707
153865,3549,8249
153866,3549,1111
153867,3549,1886
153868,3549,1516
153869,3549,4339
153870,3549,1256
153871,3549,1915
153872,3549,2573
153873,3549,7500
153874,3549,7585
153876,3549,7380
153877,3549,3430
153878,3549,6211
153879,3549,3523
153880,3549,3101
153881,3194,7880
153882,3194,246
153883,3194,5512
153884,3194,7315
153885,3194,740
153886,3194,9234
153887,6455,3549
153888,6455,8197
153889,6455,4815
153890,6455,5512
153891,6455,2885
153892,6455,8174
153893,6455,2702
153895,6455,1707
153896,6455,8249
153897,6455,1111
153898,6455,1886
153899,6455,1516
153900,6455,4339
153901,6455,1256
153902,6455,1915
153903,6455,2573
153904,6455,7500
153905,6455,7585
153906,6455,7380
153907,6455,3430
153908,6455,6211
153909,6455,3523
153910,6455,3101
153911,3549,6455
153912,3549,8197
153913,3549,4815
153914,3549,5512
153915,3549,2885
153916,3549,658
153917,3549,2702
153918,3549,1707
153919,3549,8249
153920,3549,1111
153921,3549,3374
153922,3549,1886
153923,3549,1516
153924,3549,4339
153925,3549,1256
153926,3549,1915
153927,3549,2573
153928,3549,7500
153929,3549,7585
153931,3549,7380
153932,3549,3430
153933,3549,6211
153934,3549,3523
153935,3549,3101
153936,3549,6455
153937,3549,8197
153938,3549,4815
153939,3549,5512
153940,3549,2885
153941,3549,8174
153942,3549,2702
153944,3549,1707
153945,3549,8249
153946,3549,1111
153947,3549,3374
153948,3549,1886
153949,3549,1516
153950,3549,4339
153951,3549,1256
153952,3549,1915
153953,3549,2573
153954,3549,7500
153955,3549,7585
153956,3549,7380
153957,3549,3430
153958,3549,6211
153959,3549,3523
153960,3549,3101
153961,2050,7315
153962,2050,5863
153963,2050,5512
153964,2050,3194
153965,2050,740
153966,2050,1897
153967,2050,967
153968,2050,4381
153969,2050,3456
153970,2050,5792
153971,2050,6347
153972,2050,4298
153973,2050,5512
153974,2050,3194
153975,2050,4381
153976,2050,740
153977,2050,967
153978,2050,5570
153979,2050,5792
153980,2050,3456
153981,2050,7315
153982,2050,8531
153983,5512,3549
153984,5512,6455
153985,5512,8197
153986,5512,4815
153987,5512,2885
153988,5512,8174
153989,5512,2702
153991,5512,1707
153992,5512,8249
153993,5512,1111
153994,5512,1886
153995,5512,1516
153996,5512,4339
153997,5512,1256
153998,5512,1915
153999,5512,2573
154000,5512,7500
154001,5512,7585
154002,5512,7380
154003,5512,3430
154004,5512,6211
154005,5512,3523
154006,5512,3101
154007,1690,967
154008,1690,5520
154009,1690,4193
154010,1690,3194
154011,1690,5512
154012,1690,36
154013,1690,246
154014,1690,740
154015,1690,1734
154016,1690,3582
154017,1690,4627
154018,1690,3615
154019,5512,3549
154020,5512,6455
154021,5512,8197
154022,5512,4815
154023,5512,2885
154024,5512,8174
154025,5512,2702
154027,5512,1707
154028,5512,8249
154029,5512,1111
154030,5512,3374
154031,5512,1886
154032,5512,1516
154033,5512,4339
154034,5512,1256
154035,5512,1915
154036,5512,2573
154037,5512,7500
154038,5512,7585
154039,5512,7380
154040,5512,3430
154041,5512,6211
154042,5512,3523
154043,5512,3101
154044,2286,7315
154045,2286,4193
154046,2286,5520
154047,2286,967
154048,2286,5070
154049,2286,5234
154050,2286,9208
154051,2286,3208
154052,2286,5790
154053,2286,155
154054,2286,6926
154055,2286,5863
154056,2286,5512
154057,2286,740
154058,2286,3582
154059,2286,4627
154060,2286,4381
154061,2286,6347
154062,2286,8483
154063,2286,2439
154064,2286,6290
154065,2286,8045
154066,2286,3456
154067,2286,5147
154068,2286,2209
154069,2286,5737
154070,2286,2286
154071,2286,3194
154072,2286,221
154073,8197,3549
154074,8197,6455
154075,8197,4815
154076,8197,5512
154077,8197,2885
154078,8197,8174
154079,8197,2702
154081,8197,1707
154082,8197,8249
154083,8197,1111
154084,8197,1886
154085,8197,1516
154086,8197,4339
154087,8197,1256
154088,8197,1915
154089,8197,2573
154090,8197,7500
154091,8197,7585
154092,8197,7380
154093,8197,3430
154094,8197,6211
154095,8197,3523
154096,8197,3101
154097,1859,7526
154098,1859,4267
154099,1859,5512
154100,1859,4193
154101,1859,6926
154102,1859,246
154103,5147,5512
154104,5147,3456
154105,8431,7315
154106,8431,4193
154107,8431,5520
154108,8431,967
154109,8431,5070
154110,8431,4455
154111,8431,3208
154112,8431,5790
154113,8431,155
154114,8431,6926
154115,8431,5863
154116,8431,5512
154117,8431,740
154118,8431,4627
154119,8431,2209
154120,8431,3194
154121,8431,231
154122,2050,7315
154123,2050,5863
154124,2050,5512
154125,2050,3194
154126,2050,740
154127,2050,1897
154128,2050,967
154129,2050,4381
154130,2050,3456
154131,2050,5792
154132,2050,6347
154133,2050,4298
154134,4193,8431
154135,4193,7315
154136,4193,5520
154137,4193,967
154138,4193,5070
154139,4193,9208
154140,4193,3208
154142,4193,5790
154143,4193,155
154144,4193,6926
154145,4193,5863
154146,4193,5512
154147,4193,740
154148,4193,4627
154149,4193,2209
154150,4193,3194
154151,4193,231
154152,3243,5512
154153,3243,1312
154154,3243,3194
154155,3243,5147
154156,3243,2506
154157,3243,8542
154158,3243,221
154159,740,4193
154160,740,8431
154161,740,7315
154162,740,5520
154163,740,967
154164,740,5070
154165,740,9208
154167,740,3208
154168,740,5790
154169,740,155
154170,740,6926
154171,740,5863
154172,740,5512
154173,740,4627
154174,740,2209
154175,740,3194
154176,740,231
154177,2286,2050
154178,2286,5863
154179,2286,5512
154180,2286,3194
154181,2286,4193
154182,2286,740
154183,2286,1027
154185,2286,8421
154186,2286,2301
154187,2286,246
154188,2286,5790
154189,2286,3208
154190,2286,9208
154191,2286,7315
154192,2286,1080
154193,2286,3456
154194,2286,5147
154195,2286,5792
154196,2286,6347
154197,2286,8045
154198,2286,6290
154199,2286,8483
154200,2286,2439
154201,2286,4381
154202,2286,3582
154203,2286,284
154204,5790,740
154205,5790,4193
154206,5790,8431
154207,5790,7315
154208,5790,5520
154209,5790,967
154210,5790,5070
154212,5790,9208
154213,5790,3208
154214,5790,155
154215,5790,6926
154216,5790,5863
154217,5790,5512
154218,5790,4627
154219,5790,2209
154220,5790,3194
154221,5790,231
154222,1859,7526
154223,1859,5863
154224,1859,4267
154225,1859,5512
154226,1859,4193
154227,1859,6926
154228,1859,246
154229,3194,5512
154230,3194,5160
154231,3194,7315
154232,3194,4381
154233,3194,6221
154234,3194,2301
154235,4586,5512
154236,4586,1222
154237,5790,8431
154238,5790,7315
154239,5790,4193
154240,5790,5520
154241,5790,967
154242,5790,5070
154243,5790,9208
154245,5790,3208
154246,5790,155
154247,5790,6926
154248,5790,5863
154249,5790,5512
154250,5790,740
154251,5790,4627
154252,5790,2209
154253,5790,3194
154254,5790,231
154255,8426,6686
154256,8426,8080
154257,8426,4267
154258,4193,5512
154259,4193,1988
154260,2702,8249
154261,2702,4815
154262,2702,5512
154263,2702,3549
154264,2702,6455
154265,2702,8197
154266,2702,2885
154268,2702,8174
154269,2702,1707
154270,2702,1111
154271,2702,1886
154272,2702,1516
154273,2702,4339
154274,2702,1256
154275,2702,1915
154276,2702,2573
154277,2702,7500
154278,2702,7585
154279,2702,7380
154280,2702,3430
154281,2702,6211
154282,2702,3523
154283,2702,3101
154284,5512,4193
154285,5512,7537
154286,5512,5520
154287,5512,6221
154288,5512,9241
154289,5512,4755
154290,5512,878
154291,7537,5070
154292,7537,4193
154293,7537,5512
154294,7537,5520
154295,4755,5512
154296,4755,6221
154297,4755,9241
154298,4755,4755
154299,4755,878
154300,9164,5512
154301,9164,9164
154302,5671,477
154303,5671,6993
154304,5671,5512
154305,2286,7315
154306,2286,4193
154307,2286,5520
154308,2286,967
154309,2286,5070
154310,2286,5234
154311,2286,9208
154312,2286,3208
154313,2286,5790
154314,2286,155
154315,2286,6926
154316,2286,5863
154317,2286,5512
154318,2286,740
154319,2286,3582
154320,2286,4627
154321,2286,4381
154322,2286,6347
154323,2286,8483
154324,2286,2439
154325,2286,6290
154326,2286,8045
154327,2286,3456
154328,2286,5147
154329,2286,2209
154330,2286,5737
154331,2286,2286
154332,2286,3194
154333,2286,8155
154334,4364,5792
154335,4364,9241
154336,4364,2301
154337,4364,246
154338,4364,1080
154339,4364,5521
154340,4364,4193
154341,4364,740
154342,4364,3208
154343,4364,5790
154344,4364,5863
154345,4364,5512
154346,4364,1235
154347,4364,8421
154348,4364,9208
154349,4364,6221
154350,4364,6441
154351,4364,1222
154352,4364,1027
154353,4364,4755
154354,4364,3194
154355,4364,5147
154356,4364,1978
154357,4364,5070
154358,4364,2488
154359,4364,257
154360,4364,2270
154361,9118,337
154362,9118,5512
154363,7526,4193
154364,7526,9208
154365,7526,5790
154366,7526,3208
154367,7526,967
154368,7526,4001
154369,7526,6926
154370,7526,5512
154371,7526,740
154372,7526,5863
154373,7526,7315
154374,7526,4507
154375,7526,4193
154376,7526,9208
154377,7526,5790
154378,7526,3208
154379,7526,967
154380,7526,4001
154381,7526,6926
154382,7526,5512
154383,7526,740
154384,7526,5863
154385,7526,7315
154386,7526,4507
154387,2531,8617
154388,2531,5512
154389,8641,3829
154390,8641,4595
154391,8641,5512
154392,8641,9234
154393,5792,5512
154394,5792,5790
154395,5792,740
154396,5792,8286
154397,5792,8045
154398,5792,6056
154399,5792,8483
154400,5792,2439
154401,5792,2488
154402,5792,257
154403,5792,6898
154404,5792,6290
154405,5792,4364
154406,5792,6899
154407,5792,7314
154408,5792,3208
154409,5792,9208
154410,5792,3194
154411,5792,6260
154412,310,7081
154413,310,8723
154414,3456,5512
154415,3456,337
154416,5070,9208
154417,5070,967
154418,5070,5520
154419,5070,4193
154420,5070,740
154421,5070,5512
154422,8680,5512
154423,8680,3194
154424,8680,1709
154425,8680,5512
154426,8680,3194
154427,8680,1709
154428,337,9118
154429,337,5512
154430,1096,9682
154431,1096,5327
154432,1096,6428
154433,1096,4081
154434,1096,7054
154435,1096,7767
154436,1096,3043
154437,1096,482
154438,1096,8287
154439,5512,2858
154440,5512,8412
154441,8426,6686
154442,8426,8080
154443,8426,4267
154444,1988,4193
154445,1988,5512
154446,9118,337
154447,9118,5512
154448,8680,5512
154449,8680,3194
154450,3456,5147
154451,3456,3517
154452,3456,5512
154453,2286,7315
154454,2286,4193
154455,2286,5520
154456,2286,967
154457,2286,5070
154458,2286,5234
154459,2286,9208
154460,2286,3208
154461,2286,5790
154462,2286,155
154463,2286,6926
154464,2286,5863
154465,2286,5512
154466,2286,740
154467,2286,3582
154468,2286,4627
154469,2286,4381
154470,2286,6347
154471,2286,8483
154472,2286,2439
154473,2286,6290
154474,2286,8045
154475,2286,3456
154476,2286,5147
154477,2286,2209
154478,2286,5737
154479,2286,2286
154480,2286,3194
154481,2286,221
154482,2286,967
154483,2286,7315
154484,2286,4193
154485,2286,5520
154486,2286,5070
154487,2286,8431
154488,2286,9208
154490,2286,3208
154491,2286,5790
154492,2286,155
154493,2286,6926
154494,2286,5863
154495,2286,5512
154496,2286,740
154497,2286,3582
154498,2286,4627
154499,2286,4381
154500,2286,6347
154501,2286,8483
154502,2286,2439
154503,2286,6290
154504,2286,8045
154505,2286,3456
154506,2286,5147
154507,2286,2209
154508,2286,5737
154509,2286,3194
154510,2286,221
154511,7331,6064
154512,7331,5512
154513,7331,2500
154514,7331,3244
154515,2286,967
154516,2286,7315
154517,2286,4193
154518,2286,5520
154519,2286,5070
154520,2286,8431
154521,2286,9208
154523,2286,3208
154524,2286,5790
154525,2286,155
154526,2286,6926
154527,2286,5863
154528,2286,5512
154529,2286,740
154530,2286,3582
154531,2286,4627
154532,2286,4381
154533,2286,6347
154534,2286,8483
154535,2286,2439
154536,2286,6290
154537,2286,8045
154538,2286,3456
154539,2286,5147
154540,2286,2209
154541,2286,5737
154542,2286,3194
154543,2286,221
154544,8412,5512
154545,8412,2858
154546,2858,8412
154547,2858,5512
154548,5070,967
154549,5070,5520
154550,5070,4193
154551,5070,6926
154552,5070,7526
154553,5070,3312
154554,5070,9208
154555,5070,8762
154556,3194,2301
154557,3194,246
154558,3194,2488
154559,3194,257
154560,3194,6898
154561,3194,7314
154562,3194,905
154563,3194,3208
154564,3194,5790
154565,3194,4364
154566,3194,5512
154567,3194,9208
154568,3194,6221
154569,3194,1734
154570,3194,8569
154571,3194,4755
154572,3194,2610
154573,4193,5512
154574,4193,3863
154575,4193,4267
154576,2385,5512
154577,2385,5746
154578,5147,3456
154579,5147,5512
154580,2446,2271
154581,2446,9118
154582,2446,8082
154583,2446,7174
154584,2446,5512
154585,2446,7513
154586,2446,7111
154587,3863,4193
154588,3863,5512
154589,3863,3863
154590,3863,4267
154591,3863,8393
154592,3863,9442
154593,3863,2653
154594,3863,8361
154595,7996,740
154596,7996,5863
154597,7996,5512
154598,7996,5792
154599,7996,6444
154600,7996,246
154601,7996,8598
154602,7996,6416
154603,7996,3194
154604,5512,7699
154605,5512,4838
154606,5512,9400
154607,5512,7194
154608,5512,8138
154609,5512,9063
154610,5512,9514
154611,5512,671
154612,5512,2504
154613,5512,2994
154614,5512,717
154615,5512,9645
154616,5512,4032
154617,5512,7828
154618,5512,1623
154619,5512,8954
154620,5512,438
154621,5512,6970
154622,5512,6387
154623,5512,2714
154625,5512,2925
154626,2008,7315
154627,2008,4193
154628,2008,5520
154629,2008,5070
154630,2008,8431
154631,2008,4455
154632,2008,3208
154633,2008,5790
154634,2008,155
154635,2008,6926
154636,2008,5863
154637,2008,5512
154638,2008,740
154639,2008,3582
154640,2008,4627
154641,2008,4381
154642,2008,6347
154643,2008,8483
154644,2008,2439
154645,2008,6290
154647,2008,8045
154648,2008,3456
154649,2008,5147
154650,2008,2209
154651,2008,5737
154652,2008,3194
154653,2008,5792
154654,2008,2286
154655,2008,1432
154656,2008,9510
154657,2008,231
154658,4381,7314
154659,4381,1583
154660,4381,8483
154661,4381,2439
154662,4381,246
154663,4381,3208
154664,4381,2742
154665,4381,8449
154666,4381,1080
154667,4381,9208
154668,4381,1027
154669,4381,3456
154670,4381,1978
154671,4381,5790
154672,4381,4193
154673,4381,5070
154674,4381,2301
154675,4381,4364
154676,4381,5512
154677,4381,740
154678,4381,8421
154679,4381,7315
154680,4381,4755
154681,4381,6347
154682,4381,5147
154683,4381,3582
154684,4381,5160
154685,4381,6402
154686,4381,8286
154687,4381,5792
154688,4381,8045
154689,4381,6221
154690,4381,3194
154691,4381,6290
154692,4381,4381
154693,4381,1583
154694,4381,4364
154695,4381,6402
154696,4381,7315
154697,4381,1080
154698,4381,5070
154700,4381,1222
154701,4381,246
154702,4381,1027
154703,4381,7314
154704,4381,3208
154705,4381,6221
154706,4381,8286
154707,4381,6290
154708,4381,8045
154709,4381,4193
154710,4381,5792
154711,4381,3582
154712,4381,9208
154713,4381,8483
154714,4381,2439
154715,4381,5790
154716,4381,5160
154717,4381,2301
154718,4381,4755
154719,4381,6347
154720,4381,3456
154721,4381,5512
154722,4381,5147
154723,4381,3194
154724,4381,8421
154725,4381,1978
154726,4381,4298
154727,4381,6718
154728,2419,3672
154729,2419,9448
154730,2419,1734
154731,2419,314
154732,2419,6441
154733,2419,4901
154734,9197,2419
154735,9197,3672
154736,9197,9448
154737,9197,1734
154738,9197,314
154739,9197,6441
154740,9197,4901
154741,2419,6441
154742,2419,3672
154743,2419,9448
154744,2419,1734
154745,2419,314
154746,2419,4901
154747,3414,3672
154748,3414,1734
154749,3414,29
154750,6926,29
154751,6926,3414
154752,6926,3672
154753,6926,1734
154754,3194,740
154755,3194,1734
154756,3194,29
154757,3194,2301
154758,3194,246
154759,3194,2488
154760,3194,257
154761,3194,6898
154762,3194,7314
154763,3194,3208
154765,3194,5790
154766,3194,4364
154767,3194,5512
154768,3194,9208
154769,3194,6221
154770,3194,8569
154771,3194,4755
154772,3194,2610
154773,3414,9197
154774,3414,3672
154775,3414,1734
154776,3414,29
154777,278,278
154778,278,2896
154779,6416,6444
154780,6416,5863
154781,6416,7996
154782,6416,1978
154783,6416,740
154784,6416,5512
154785,6416,5792
